path,text
0009682.png,"clean sprite, Rock, rounded brown boulder with tan highlights and a shadow cast rightward"
0009683.png,"clean sprite, Rocks, two round brown stones sitting side by side with a dark shadow"
0009685.png,"clean sprite, Rocks, two brown boulders resting on a tuft of short green grass"
0009686.png,"clean sprite, Rock, smooth rounded brown boulder nestled on a small patch of green grass"
0009687.png,"clean sprite, Rocks, two brown boulders bordered by vibrant green grass blades and a shadow"
0009689.png,"clean sprite, Floor tile, beige square stone slab with dark borders and small corner details"
0009691.png,"clean sprite, Shrub, dense tiered dark green evergreen bush with layered horizontal leaf bunches"
0009693.png,"crisp detailed sprite, Shop sign, rectangular dark brown wooden board with white letters hanging from metal bar"
0009694.png,"crisp detailed sprite, Inn sign, dark brown wooden board displaying white ""Zz"" letters hanging from bracket"
0009695.png,"crisp detailed sprite, Market sign, wooden board with white lettering suspended from an ornate metal hanger"
0009600.png,Rectangular green tablet featuring a white cross emblem and dark border
0009601.png,Rectangular green tablet featuring an inverted white cross and dark border
0009602.png,"rough sprite, Rectangular green tablet featuring a white skull emblem and dark border"
0009604.png,Rectangular tablet with a bright green border and blue interior surface
0009605.png,Rectangular tablet with a bright green border and blue interior surface
0009606.png,Shield-shaped tablet in blue and green with a white cross emblem
0009610.png,Rectangular blue tablet with an emerald green border and black shadow
0009611.png,Shield-shaped blue and green tablet marked with a white cross emblem
0009612.png,Shield-shaped blue and green tablet with an inverted white cross emblem
0009613.png,"rough sprite, Shield-shaped blue and green tablet marked with a white skull face"
0009614.png,Shield-shaped blue and green tablet with an inverted white cross emblem
0009616.png,Rectangular blue tablet with a green frame and white cross emblem
0009617.png,Rectangular blue tablet with a green frame and inverted white cross
0009747.png,"clean sprite, Pickaxe striking a round grey stone, featuring a brown handle and green grip"
0009748.png,"clean sprite, Pickaxe with a curved grey metal head, brown wooden handle, and green grip"
0009749.png,"Pickaxe projectile flying horizontally right, featuring a grey head and green handle grip"
0009750.png,"Pickaxe projectile flying right, featuring motion particles, grey head, and green handle grip"
0009751.png,"Pickaxe projectile speeding right, with motion dots, a grey head, and green grip"
0009752.png,"Pickaxe projectile flying left, showing a grey head, green tail, and motion particles"
0009753.png,"Pickaxe projectile moving left, featuring a grey head, green tail, and trailing dots"
0009754.png,"Pickaxe projectile speeding left, with grey front head, brown shaft, and green tail"
0009755.png,"Triangular dirt tile sloping upwards to the right, showing reddish-brown soil with border"
0009756.png,"Triangular dirt tile sloping downwards to the right, showing reddish-brown soil with border"
0009757.png,Triangular terrain tile with a green grass slope rising over brown dirt
0009758.png,Triangular terrain tile with a green grass slope descending over brown dirt
0009759.png,Triangular terrain tile with a white snow slope rising over brown dirt
0009760.png,Triangular terrain tile with a white snow slope descending over brown dirt
0009761.png,"Triangular ice tile in light cyan blue, sloping downwards to the right"
0009762.png,Triangular ice tile with a white snowy slope rising over cyan ice
0009763.png,Triangular ice tile with a white snowy slope descending over cyan ice
0009764.png,"Triangular dirt tile occupying the upper-left corner, colored in reddish-brown with borders"
0009765.png,Square terrain block featuring wavy green grass along the top and brown dirt
0009766.png,Triangular terrain block with wavy green grass along top over brown dirt corner
0009767.png,"Slope dirt tile with green grass surface, brown earth, and reddish outline borders"
0009768.png,"Dirt ground block topped with scalloped white snow, featuring a brown textured base"
0009769.png,"rough sprite, Sloped dirt tile covered with white snow on top, triangular brown earth underneath"
0009770.png,"rough sprite, Triangular sloped terrain tile with white snow crust over a brown dirt base"
0009771.png,"Square ice block glowing light blue, featuring bright white diagonal reflection streaks"
0009772.png,Triangular ice slope tile in bright cyan with diagonal white specular highlight streaks
0009773.png,Square cyan ice block topped with a thick layer of white scalloped snow
0009774.png,"rough sprite, Sloped terrain tile with white snow resting atop a cyan-blue ice triangular wedge"
0009775.png,"rough sprite, Triangular ice wedge covered in white snow, glowing in cyan and light blue"
0009776.png,"clean sprite, War hammer featuring a rectangular grey metal head attached to a dark diagonal handle"
0009777.png,"Straight sword with a silver double-edged blade, grey crossguard, and dark hilt"
0009778.png,"Sword featuring a broad silver blade, curved handguard, and brown leather-wrapped grip"
0009779.png,"clean sprite, Curved scimitar with a white steel blade and a segmented brown wooden grip"
0009780.png,"clean sprite, Flanged mace with a dark grey metal head mounted on a brown wooden haft"
0009781.png,"clean sprite, Spiked mace displaying a greenish-grey round head fastened to a dark brown shaft"
0009782.png,"clean sprite, Short sword with a pointed white blade, dark crossguard, and black gripped hilt"
0009783.png,"clean sprite, Hand sickle with a curved dark grey iron blade mounted on a brown handle"
0009784.png,"rough sprite, Crossbow featuring a dark brown stock, grey metallic prod, and taut bowstring angled diagonally"
0009785.png,"Wooden crossbow with a curved brown stock, dark limbs, and silver metal bow components"
0009786.png,"clean sprite, Heavy crossbow with a wide brown bow, central grey barrel, and dark wooden stock"
0009646.png,"Bald dome creature, beige and reddish-brown with black top line and lavender bottom bar"
0009647.png,"Bald dome creature, beige and reddish-brown with black top line and cyan right bar"
0009648.png,"Blue-skinned vampire creature, white hair, red eye, purple collar, facing right with gauge bar"
0009649.png,"Blue-skinned vampire creature, white hair, red eye, purple collar, framed by black boundary ticks"
0009650.png,"Blue-skinned vampire creature, black hair, red eye, small fang, and purple collar facing left"
0009651.png,"Blue-skinned vampire creature, black hair, red eye, purple collar, framed by black bracket marks"
0009652.png,"Blue-skinned vampire creature, white hair, red eye, purple collar, facing left with boundary bars"
0009653.png,"rough sprite, Pair of vampire heads, one white-haired and one black-haired, with blue skin and red eyes"
0009654.png,"Blue-skinned vampire creature, black hair, red eye, fanged mouth, purple collar, with black markers"
0009655.png,"crisp detailed sprite, Skeletal insect monster, skull head, green segmented body, and upward angled green wings"
0009656.png,"crisp detailed sprite, Skeletal insect monster, skull head, green segmented body, and widely spread dark green wings"
0009657.png,"clean sprite, Skeletal insect monster, skull head, green segmented abdomen, and straight horizontal dark green wings"
0009658.png,"crisp detailed sprite, Skeletal insect monster, skull head, green segmented abdomen, and raised upright dark green wings"
0009659.png,"clean sprite, Skeletal insect monster, skull head, green segmented body, and downward sloping dark green wings"
0009660.png,"clean sprite, Skeletal insect monster, skull head, green segmented body, and outstretched horizontal dark green wings"
0009661.png,"clean sprite, Wooden wall section, brown timber planks, two lattice windows, and black framing beams"
0009662.png,"Wooden vertical post, brown timber pole casting a small grey shadow at its base"
0009663.png,"clean sprite, Hanging fabric banner, half cream and half red cloth suspended on two wooden poles"
0009664.png,"clean sprite, Three green lily pads, circular notched leaves floating with pale downward-pointing stems"
0009667.png,"Four green lily pads, clustered circular notched leaves floating with faint stems below"
0009722.png,"clean sprite, Torch with a brown wooden handle, grey metal bracket, and tall orange-yellow flame"
0009723.png,"clean sprite, Torch with a brown handle, grey wall bracket, and flickering yellow-orange fire flame"
0009724.png,"clean sprite, Torch with a brown wooden base, grey mount, and curling orange and yellow flame"
0009725.png,"clean sprite, Wooden trapdoor open above a short vertical ladder with brown rungs"
